country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source,datetime
Hungary,HU,2021-W37,national,HU,Hungary,2626.0,95886.0,9730772,985.3894429,2.738668836,TESSy,2021-09-13
Hungary,HU,2021-W38,national,HU,Hungary,3029.0,92131.0,9730772,946.8005211,3.287709891,TESSy,2021-09-20
Hungary,HU,2021-W39,national,HU,Hungary,3616.0,82171.0,9730772,844.444819,4.40057928,TESSy,2021-09-27
Hungary,HU,2021-W40,national,HU,Hungary,4581.0,91514.0,9730772,940.4598114,5.005791464,TESSy,2021-10-04
Hungary,HU,2021-W41,national,HU,Hungary,6932.0,100651.0,9730772,1034.357808,6.887164559,TESSy,2021-10-11
Hungary,HU,2021-W42,national,HU,Hungary,14123.0,117843.0,9730772,1211.034438,11.98458967,TESSy,2021-10-18
Hungary,HU,2021-W43,national,HU,Hungary,24117.0,149453.0,9730772,1535.880195,16.1368457,TESSy,2021-10-25
Hungary,HU,2021-W44,national,HU,Hungary,35368.0,175672.0,9730772,1805.324387,20.13297509,TESSy,2021-11-01
Hungary,HU,2021-W45,national,HU,Hungary,50847.0,226935.0,9730772,2332.137676,22.40597528,TESSy,2021-11-08
Hungary,HU,2021-W46,national,HU,Hungary,64853.0,279344.0,9730772,2870.728037,23.2161779,TESSy,2021-11-15
Hungary,HU,2021-W47,national,HU,Hungary,71021.0,289125.0,9730772,2971.244214,24.56411587,TESSy,2021-11-22
Hungary,HU,2021-W48,national,HU,Hungary,60849.0,243304.0,9730772,2500.356601,25.00945319,TESSy,2021-11-29
Hungary,HU,2021-W49,national,HU,Hungary,41371.0,187183.0,9730772,1923.619215,22.10190028,TESSy,2021-12-06
Hungary,HU,2021-W50,national,HU,Hungary,29461.0,160508.0,9730772,1649.488859,18.35484836,TESSy,2021-12-13
Hungary,HU,2021-W51,national,HU,Hungary,16919.0,100519.0,9730772,1033.001287,16.83164377,TESSy,2021-12-20
Hungary,HU,2021-W52,national,HU,Hungary,16960.0,88632.0,9730772,910.8424285,19.13530102,TESSy,2021-12-27
Hungary,HU,2022-W01,national,HU,Hungary,35331.0,155158.0,9730772,1594.508637,22.77098184,TESSy,2022-01-03
Hungary,HU,2022-W02,national,HU,Hungary,50618.0,171607.0,9730772,1763.549696,29.49646576,TESSy,2022-01-10
Hungary,HU,2022-W03,national,HU,Hungary,93154.0,264407.0,9730772,2717.225314,35.23129115,TESSy,2022-01-17
Hungary,HU,2022-W04,national,HU,Hungary,112019.0,285989.0,9730772,2939.016555,39.16898902,TESSy,2022-01-24
Hungary,HU,2022-W05,national,HU,Hungary,97160.0,248785.0,9730772,2556.683067,39.05380148,TESSy,2022-01-31
Hungary,HU,2022-W06,national,HU,Hungary,66512.0,177862.0,9730772,1827.83031,37.39528398,TESSy,2022-02-07
Hungary,HU,2022-W07,national,HU,Hungary,42613.0,146742.0,9730772,1508.020124,29.03940249,TESSy,2022-02-14
Hungary,HU,2022-W08,national,HU,Hungary,27859.0,122175.0,9730772,1255.553002,22.80253734,TESSy,2022-02-21
Hungary,HU,2022-W09,national,HU,Hungary,18354.0,93942.0,9730772,965.411583,19.53758702,TESSy,2022-02-28
Hungary,HU,2022-W10,national,HU,Hungary,12530.0,76120.0,9730772,782.2606469,16.46085129,TESSy,2022-03-07
Hungary,HU,2022-W11,national,HU,Hungary,11500.0,63379.0,9730772,651.3255063,18.14481137,TESSy,2022-03-14
Hungary,HU,2022-W12,national,HU,Hungary,14652.0,72092.0,9730772,740.8661923,20.32403041,TESSy,2022-03-21
Hungary,HU,2022-W13,national,HU,Hungary,14053.0,67491.0,9730772,693.5832018,20.82203553,TESSy,2022-03-28
Hungary,HU,2022-W14,national,HU,Hungary,14031.0,77069.0,9730772,792.0132133,18.20576367,TESSy,2022-04-04
Hungary,HU,2022-W15,national,HU,Hungary,11547.0,52188.0,9730772,536.319215,22.12577604,TESSy,2022-04-11
Hungary,HU,2022-W16,national,HU,Hungary,10067.0,41960.0,9730772,431.2093635,23.99189704,TESSy,2022-04-18
Hungary,HU,2022-W17,national,HU,Hungary,8920.0,40246.0,9730772,413.5951392,22.16369329,TESSy,2022-04-25
Hungary,HU,2022-W18,national,HU,Hungary,6748.0,39094.0,9730772,401.7564074,17.26096076,TESSy,2022-05-02
Hungary,HU,2022-W19,national,HU,Hungary,4749.0,33482.0,9730772,344.0836965,14.18374052,TESSy,2022-05-09
Hungary,HU,2022-W20,national,HU,Hungary,3080.0,28973.0,9730772,297.7461603,10.6305871,TESSy,2022-05-16
Hungary,HU,2022-W21,national,HU,Hungary,2063.0,23437.0,9730772,240.8544769,8.802321116,TESSy,2022-05-23
Hungary,HU,2022-W22,national,HU,Hungary,1646.0,18853.0,9730772,193.7461899,8.730705988,TESSy,2022-05-30
Hungary,HU,2022-W23,national,HU,Hungary,1636.0,15475.0,9730772,159.0315753,10.57189015,TESSy,2022-06-06
Hungary,HU,2022-W24,national,HU,Hungary,1961.0,14892.0,9730772,153.0402727,13.16814397,TESSy,2022-06-13
Hungary,HU,2022-W25,national,HU,Hungary,3042.0,14334.0,9730772,147.3058869,21.22226873,TESSy,2022-06-20
Hungary,HU,2022-W26,national,HU,Hungary,4663.0,13434.0,9730772,138.0568777,34.71043621,TESSy,2022-06-27
Hungary,HU,2022-W27,national,HU,Hungary,8036.0,16748.0,9730772,172.113785,47.98184858,TESSy,2022-07-04
Hungary,HU,2022-W28,national,HU,Hungary,10255.0,20000.0,9730772,205.5335383,51.275,TESSy,2022-07-11
Hungary,HU,2022-W29,national,HU,Hungary,7146.0,49432.0,9730772,507.9966934,14.245719125,,2022-07-18
Hungary,HU,2022-W30,national,HU,Hungary,21840.0,58489.0,9730772,601.0725562,37.3403546,TESSy,2022-07-25
Hungary,HU,2022-W31,national,HU,Hungary,18078.0,30604.0,9730772,314.5074204,59.07070971,TESSy,2022-08-01
Hungary,HU,2022-W32,national,HU,Hungary,16249.0,29432.0,9730772,302.463155,55.20861647,TESSy,2022-08-08
Hungary,HU,2022-W33,national,HU,Hungary,14742.0,25768.0,9730772,264.8094108,57.21049364,TESSy,2022-08-15
Hungary,HU,2022-W34,national,HU,Hungary,12157.0,25991.0,9730772,267.1011098,46.77388327,TESSy,2022-08-22
Hungary,HU,2022-W35,national,HU,Hungary,10300.0,23058.0,9730772,236.9596164,44.6699627,TESSy,2022-08-29
Hungary,HU,2022-W36,national,HU,Hungary,11598.0,26953.0,9730772,276.987273,43.03046043,TESSy,2022-09-05
Hungary,HU,2022-W37,national,HU,Hungary,12307.0,32723.0,9730772,336.2836988,37.60963237,TESSy,2022-09-12
Hungary,HU,2022-W38,national,HU,Hungary,11392.0,30961.0,9730772,318.176194,36.79467717,TESSy,2022-09-19
Hungary,HU,2022-W39,national,HU,Hungary,13765.0,32231.0,9730772,331.2275737,42.70733145,TESSy,2022-09-26
Hungary,HU,2022-W40,national,HU,Hungary,12636.0,26294.0,9730772,270.2149429,48.05659086,TESSy,2022-10-03
Iceland,IS,2020-W01,national,IS,Iceland,239.0,11396.0,368792,3090.088722,2.153206719,,2020-01-06
Iceland,IS,2020-W02,national,IS,Iceland,239.0,11396.0,368792,3090.088722,2.153206719,,2020-01-13
Iceland,IS,2020-W03,national,IS,Iceland,239.0,11396.0,368792,3090.088722,2.153206719,,2020-01-20
Iceland,IS,2020-W04,national,IS,Iceland,239.0,11396.0,368792,3090.088722,2.153206719,,2020-01-27
Iceland,IS,2020-W05,national,IS,Iceland,239.0,11396.0,368792,3090.088722,2.153206719,,2020-02-03
Iceland,IS,2020-W06,national,IS,Iceland,239.0,11396.0,368792,3090.088722,2.153206719,,2020-02-10
Iceland,IS,2020-W07,national,IS,Iceland,239.0,11396.0,368792,3090.088722,2.153206719,,2020-02-17
Iceland,IS,2020-W08,national,IS,Iceland,239.0,11396.0,368792,3090.088722,2.153206719,,2020-02-24
Iceland,IS,2020-W09,national,IS,Iceland,7.0,90.0,368792,24.40400009,7.777777778,Country website,2020-03-02
Iceland,IS,2020-W10,national,IS,Iceland,53.0,388.0,368792,105.2083559,13.65979381,Country website,2020-03-09
Iceland,IS,2020-W11,national,IS,Iceland,117.0,2424.0,368792,657.281069,4.826732673,Country website,2020-03-16
Iceland,IS,2020-W12,national,IS,Iceland,461.0,7358.0,368792,1995.162585,6.265289481,Country website,2020-03-23
Iceland,IS,2020-W13,national,IS,Iceland,509.0,6183.0,368792,1676.554806,8.232249717,Country website,2020-03-30
Iceland,IS,2020-W14,national,IS,Iceland,440.0,11396.0,368792,3090.088722,3.861003861,Country website,2020-04-06
Iceland,IS,2020-W15,national,IS,Iceland,135.0,7608.0,368792,2062.951474,1.77444795,Country website,2020-04-13
Iceland,IS,2020-W16,national,IS,Iceland,53.0,7655.0,368792,2075.695785,0.692357936,Country website,2020-04-20
Iceland,IS,2020-W17,national,IS,Iceland,16.0,3234.0,368792,876.9170698,0.494743352,Country website,2020-04-27
Iceland,IS,2020-W18,national,IS,Iceland,7.0,4100.0,368792,1111.737782,0.170731707,Country website,2020-05-04
Iceland,IS,2020-W19,national,IS,Iceland,2.0,3736.0,368792,1013.037159,0.053533191,Country website,2020-05-11
Iceland,IS,2020-W20,national,IS,Iceland,1.0,2669.0,368792,723.7141804,0.037467216,Country website,2020-05-18
Iceland,IS,2020-W21,national,IS,Iceland,2.0,1974.0,368792,535.2610686,0.101317123,Country website,2020-05-25
Iceland,IS,2020-W22,national,IS,Iceland,2.0,2282.0,368792,618.77698,0.087642419,Country website,2020-06-01
Iceland,IS,2020-W23,national,IS,Iceland,1.0,1664.0,368792,451.202846,0.060096154,Country website,2020-06-08
Iceland,IS,2020-W24,national,IS,Iceland,2.0,396.0,368792,107.3776004,0.505050505,Country website,2020-06-15
Iceland,IS,2020-W25,national,IS,Iceland,5.0,5992.0,368792,1624.764095,0.083444593,Country website,2020-06-22
Iceland,IS,2020-W26,national,IS,Iceland,6.0,7964.0,368792,2159.482852,0.075339026,Country website,2020-06-29
Iceland,IS,2020-W27,national,IS,Iceland,9.0,12670.0,368792,3435.540901,0.071033938,Country website,2020-07-06
Iceland,IS,2020-W28,national,IS,Iceland,3.0,12904.0,368792,3498.991301,0.023248605,Country website,2020-07-13
Iceland,IS,2020-W29,national,IS,Iceland,6.0,11684.0,368792,3168.181522,0.051352277,Country website,2020-07-20
Iceland,IS,2020-W30,national,IS,Iceland,16.0,11090.0,368792,3007.115122,0.144274121,Country website,2020-07-27
Iceland,IS,2020-W31,national,IS,Iceland,59.0,16711.0,368792,4531.280505,0.353060858,Country website,2020-08-03
Iceland,IS,2020-W32,national,IS,Iceland,47.0,19545.0,368792,5299.735352,0.240470709,Country website,2020-08-10
Iceland,IS,2020-W33,national,IS,Iceland,54.0,21805.0,368792,5912.54691,0.247649622,Country website,2020-08-17
Iceland,IS,2020-W34,national,IS,Iceland,55.0,17467.0,368792,4736.274106,0.314879487,Country website,2020-08-24
Iceland,IS,2020-W35,national,IS,Iceland,41.0,14569.0,368792,3950.465303,0.281419452,Country website,2020-08-31
Iceland,IS,2020-W36,national,IS,Iceland,32.0,11749.0,368792,3185.806634,0.272363605,Country website,2020-09-07
Iceland,IS,2020-W37,national,IS,Iceland,25.0,9456.0,368792,2564.046942,0.264382403,Country website,2020-09-14
Iceland,IS,2020-W38,national,IS,Iceland,212.0,17068.0,368792,4628.083039,1.242090462,Country website,2020-09-21
Iceland,IS,2020-W39,national,IS,Iceland,280.0,21134.0,368792,5730.601531,1.324879341,Country website,2020-09-28
Iceland,IS,2020-W40,national,IS,Iceland,321.0,14175.0,368792,3843.630014,2.264550265,TESSy,2020-10-05
Iceland,IS,2020-W41,national,IS,Iceland,603.0,21127.0,368792,5728.703443,2.854167653,TESSy,2020-10-12
Iceland,IS,2020-W42,national,IS,Iceland,532.0,13780.0,368792,3736.523569,3.860667634,TESSy,2020-10-19
Iceland,IS,2020-W43,national,IS,Iceland,397.0,10411.0,368792,2823.000499,3.813274421,TESSy,2020-10-26
Iceland,IS,2020-W44,national,IS,Iceland,408.0,12691.0,368792,3441.235168,3.214876684,TESSy,2020-11-02
Iceland,IS,2020-W45,national,IS,Iceland,174.0,9613.0,368792,2606.618365,1.810048892,TESSy,2020-11-09
Iceland,IS,2020-W46,national,IS,Iceland,108.0,8190.0,368792,2220.764008,1.318681319,TESSy,2020-11-16
Iceland,IS,2020-W47,national,IS,Iceland,80.0,7025.0,368792,1904.867785,1.138790036,TESSy,2020-11-23
Iceland,IS,2020-W48,national,IS,Iceland,107.0,7276.0,368792,1972.927829,1.470588235,TESSy,2020-11-30
Iceland,IS,2020-W49,national,IS,Iceland,105.0,9406.0,368792,2550.489165,1.116308739,TESSy,2020-12-07
Iceland,IS,2020-W50,national,IS,Iceland,64.0,9183.0,368792,2490.021476,0.696939998,TESSy,2020-12-14
Iceland,IS,2020-W51,national,IS,Iceland,89.0,12654.0,368792,3431.202412,0.703334914,TESSy,2020-12-21
Iceland,IS,2020-W52,national,IS,Iceland,82.0,10137.0,368792,2748.703876,0.808917826,TESSy,2020-12-28
Iceland,IS,2020-W53,national,IS,Iceland,73.0,9186.0,368792,2490.834942,0.794687568,TESSy,2021-01-04
Iceland,IS,2021-W01,national,IS,Iceland,102.0,11129.0,368792,3017.690189,0.916524396,TESSy,2021-01-04
Iceland,IS,2021-W02,national,IS,Iceland,70.0,9664.0,368792,2620.447298,0.724337748,TESSy,2021-01-11
Iceland,IS,2021-W03,national,IS,Iceland,19.0,7239.0,368792,1962.895074,0.262467192,TESSy,2021-01-18
Iceland,IS,2021-W04,national,IS,Iceland,22.0,8406.0,368792,2279.333608,0.261717821,TESSy,2021-01-25
Iceland,IS,2021-W05,national,IS,Iceland,12.0,7051.0,368792,1911.917829,0.170188626,TESSy,2021-02-01
Iceland,IS,2021-W06,national,IS,Iceland,15.0,6062.0,368792,1643.744984,0.247443088,TESSy,2021-02-08
Iceland,IS,2021-W07,national,IS,Iceland,10.0,5545.0,368792,1503.557561,0.180342651,TESSy,2021-02-15
Iceland,IS,2021-W08,national,IS,Iceland,10.0,5422.0,368792,1470.205427,0.184433788,TESSy,2021-02-22
Iceland,IS,2021-W09,national,IS,Iceland,11.0,4854.0,368792,1316.189071,0.226617223,TESSy,2021-03-01
Iceland,IS,2021-W10,national,IS,Iceland,19.0,9560.0,368792,2592.24712,0.19874477,TESSy,2021-03-08
Iceland,IS,2021-W11,national,IS,Iceland,38.0,7064.0,368792,1915.442851,0.537938845,TESSy,2021-03-15
Iceland,IS,2021-W12,national,IS,Iceland,61.0,15255.0,368792,4136.478015,0.399868895,TESSy,2021-03-22
Iceland,IS,2021-W13,national,IS,Iceland,50.0,12502.0,368792,3389.986768,0.39993601,TESSy,2021-03-29
Iceland,IS,2021-W14,national,IS,Iceland,34.0,11529.0,368792,3126.152411,0.294908492,TESSy,2021-04-05
Iceland,IS,2021-W15,national,IS,Iceland,62.0,10246.0,368792,2778.259832,0.605114191,TESSy,2021-04-12
Iceland,IS,2021-W16,national,IS,Iceland,65.0,18402.0,368792,4989.804551,0.353222476,TESSy,2021-04-19
Iceland,IS,2021-W17,national,IS,Iceland,54.0,14029.0,368792,3804.041302,0.384916958,TESSy,2021-04-26
Iceland,IS,2021-W18,national,IS,Iceland,35.0,12865.0,368792,3488.416235,0.272055966,TESSy,2021-05-03
Iceland,IS,2021-W19,national,IS,Iceland,30.0,13770.0,368792,3733.812013,0.217864924,TESSy,2021-05-10
Iceland,IS,2021-W20,national,IS,Iceland,7.0,16136.0,368792,4375.36606,0.043381259,TESSy,2021-05-17
Iceland,IS,2021-W21,national,IS,Iceland,30.0,18932.0,368792,5133.516996,0.158461864,TESSy,2021-05-24
Iceland,IS,2021-W22,national,IS,Iceland,28.0,22594.0,368792,6126.488644,0.123926706,TESSy,2021-05-31
Iceland,IS,2021-W23,national,IS,Iceland,11.0,23782.0,368792,6448.621445,0.046253469,TESSy,2021-06-07
Iceland,IS,2021-W24,national,IS,Iceland,10.0,25978.0,368792,7044.079047,0.03849411,TESSy,2021-06-14
Iceland,IS,2021-W25,national,IS,Iceland,17.0,22663.0,368792,6145.198377,0.075012134,TESSy,2021-06-21
Iceland,IS,2021-W26,national,IS,Iceland,16.0,18484.0,368792,5012.039307,0.08656135,TESSy,2021-06-28
Iceland,IS,2021-W27,national,IS,Iceland,25.0,12319.0,368792,3340.365301,0.20293855,TESSy,2021-07-05
Iceland,IS,2021-W28,national,IS,Iceland,99.0,14115.0,368792,3827.36068,0.701381509,TESSy,2021-07-12
Iceland,IS,2021-W29,national,IS,Iceland,519.0,23920.0,368792,6486.040912,2.169732441,TESSy,2021-07-19
Iceland,IS,2021-W30,national,IS,Iceland,815.0,31585.0,368792,8564.448253,2.580338768,TESSy,2021-07-26
Iceland,IS,2021-W31,national,IS,Iceland,776.0,27256.0,368792,7390.615848,2.847079542,TESSy,2021-08-02
Iceland,IS,2021-W32,national,IS,Iceland,680.0,23115.0,368792,6267.760689,2.941812676,TESSy,2021-08-09
Iceland,IS,2021-W33,national,IS,Iceland,605.0,27598.0,368792,7483.351049,2.19218784,TESSy,2021-08-16
Iceland,IS,2021-W34,national,IS,Iceland,525.0,19851.0,368792,5382.708952,2.644703038,TESSy,2021-08-23
Iceland,IS,2021-W35,national,IS,Iceland,355.0,25790.0,368792,6993.101803,1.37650252,TESSy,2021-08-30
Iceland,IS,2021-W36,national,IS,Iceland,219.0,19543.0,368792,5299.193041,1.120605844,TESSy,2021-09-06
Iceland,IS,2021-W37,national,IS,Iceland,189.0,17734.0,368792,4808.672639,1.065749408,TESSy,2021-09-13
Iceland,IS,2021-W38,national,IS,Iceland,251.0,17356.0,368792,4706.175839,1.446185757,TESSy,2021-09-20
Iceland,IS,2021-W39,national,IS,Iceland,235.0,18744.0,368792,5082.539751,1.253734528,TESSy,2021-09-27
Iceland,IS,2021-W40,national,IS,Iceland,285.0,17763.0,368792,4816.53615,1.604458706,TESSy,2021-10-04
Iceland,IS,2021-W41,national,IS,Iceland,373.0,17323.0,368792,4697.227706,2.153206719,TESSy,2021-10-11
Iceland,IS,2021-W42,national,IS,Iceland,525.0,19043.0,368792,5163.615263,2.756918553,TESSy,2021-10-18
Iceland,IS,2021-W43,national,IS,Iceland,601.0,22998.0,368792,6236.035489,2.613270719,TESSy,2021-10-25
Iceland,IS,2021-W44,national,IS,Iceland,827.0,23514.0,368792,6375.951756,3.51705367,TESSy,2021-11-01
Iceland,IS,2021-W45,national,IS,Iceland,1175.0,27974.0,368792,7585.305538,4.200328877,TESSy,2021-11-08
Iceland,IS,2021-W46,national,IS,Iceland,1058.0,25511.0,368792,6917.449402,4.147230606,TESSy,2021-11-15
Iceland,IS,2021-W47,national,IS,Iceland,975.0,23500.0,368792,6372.155578,4.14893617,TESSy,2021-11-22
Iceland,IS,2021-W48,national,IS,Iceland,868.0,21354.0,368792,5790.255754,4.064812213,TESSy,2021-11-29
Iceland,IS,2021-W49,national,IS,Iceland,901.0,24051.0,368792,6521.56229,3.746205979,TESSy,2021-12-06
Iceland,IS,2021-W50,national,IS,Iceland,1352.0,26355.0,368792,7146.304692,5.129956365,TESSy,2021-12-13
Iceland,IS,2021-W51,national,IS,Iceland,3319.0,30743.0,368792,8336.135274,10.79595355,TESSy,2021-12-20
Iceland,IS,2021-W52,national,IS,Iceland,6853.0,46465.0,368792,12599.24293,14.74873561,TESSy,2021-12-27
Iceland,IS,2022-W01,national,IS,Iceland,8921.0,55964.0,368792,15174.94957,15.94060467,TESSy,2022-01-03
Iceland,IS,2022-W02,national,IS,Iceland,8442.0,60220.0,368792,16328.98761,14.01859847,TESSy,2022-01-10
Iceland,IS,2022-W03,national,IS,Iceland,9874.0,62641.0,368792,16985.45522,15.76283904,TESSy,2022-01-17
Iceland,IS,2022-W04,national,IS,Iceland,9188.0,51902.0,368792,14073.51569,17.70259335,TESSy,2022-01-24
Iceland,IS,2022-W05,national,IS,Iceland,10475.0,50123.0,368792,13591.12996,20.89858947,TESSy,2022-01-31
Iceland,IS,2022-W06,national,IS,Iceland,13792.0,44458.0,368792,12055.03373,31.02253813,TESSy,2022-02-07
Iceland,IS,2022-W07,national,IS,Iceland,17366.0,43589.0,368792,11819.39955,39.84032669,TESSy,2022-02-14
Iceland,IS,2022-W08,national,IS,Iceland,13322.0,47874.0,368792,12981.30111,27.8272131,TESSy,2022-02-21
Iceland,IS,2022-W09,national,IS,Iceland,16895.0,36505.0,368792,9898.533591,46.28133132,TESSy,2022-02-28
Iceland,IS,2022-W10,national,IS,Iceland,19640.0,35644.0,368792,9665.068657,55.10043766,TESSy,2022-03-07
Iceland,IS,2022-W11,national,IS,Iceland,13313.0,27305.0,368792,7403.902471,48.75663798,TESSy,2022-03-14
Iceland,IS,2022-W12,national,IS,Iceland,7342.0,18945.0,368792,5137.042018,38.75428873,TESSy,2022-03-21
Iceland,IS,2022-W13,national,IS,Iceland,3024.0,5693.0,368792,1543.688583,53.11786404,TESSy,2022-03-28
Iceland,IS,2022-W14,national,IS,Iceland,1622.0,6929.0,368792,1878.836851,23.40886131,TESSy,2022-04-04
Iceland,IS,2022-W15,national,IS,Iceland,875.0,6770.0,368792,1835.723118,12.92466765,TESSy,2022-04-11
Iceland,IS,2022-W16,national,IS,Iceland,866.0,6609.0,368792,1792.067073,13.10334392,TESSy,2022-04-18
Iceland,IS,2022-W17,national,IS,Iceland,551.0,4283.0,368792,1161.359249,12.86481438,TESSy,2022-04-25
Iceland,IS,2022-W18,national,IS,Iceland,451.0,4613.0,368792,1250.840582,9.776717971,TESSy,2022-05-02
Iceland,IS,2022-W19,national,IS,Iceland,778.0,5436.0,368792,1474.001605,14.31199411,TESSy,2022-05-09
Iceland,IS,2022-W20,national,IS,Iceland,863.0,2235.0,368792,606.0326688,38.61297539,TESSy,2022-05-16
Iceland,IS,2022-W21,national,IS,Iceland,809.0,8008.0,368792,2171.413697,10.1023976,TESSy,2022-05-23
Iceland,IS,2022-W22,national,IS,Iceland,1159.0,8068.0,368792,2187.68303,14.36539415,TESSy,2022-05-30
Iceland,IS,2022-W23,national,IS,Iceland,1412.0,9293.0,368792,2519.848587,15.19423222,TESSy,2022-06-06
Iceland,IS,2022-W24,national,IS,Iceland,1535.0,2825.0,368792,766.0144472,54.33628319,TESSy,2022-06-13
Iceland,IS,2022-W25,national,IS,Iceland,2409.0,3494.0,368792,947.4175145,68.94676588,TESSy,2022-06-20
Iceland,IS,2022-W26,national,IS,Iceland,3196.0,5033.0,368792,1364.725916,63.5008941,TESSy,2022-06-27
Iceland,IS,2022-W27,national,IS,Iceland,3196.0,4393.0,368792,1191.18636,72.75210562,TESSy,2022-07-04
Iceland,IS,2022-W28,national,IS,Iceland,2338.0,3700.0,368792,1003.275559,63.18918919,TESSy,2022-07-11
Iceland,IS,2022-W29,national,IS,Iceland,1695.0,2708.0,368792,734.2892471,62.59231905,TESSy,2022-07-18
Iceland,IS,2022-W30,national,IS,Iceland,1337.0,2968.0,368792,804.7896918,45.04716981,TESSy,2022-07-25
Iceland,IS,2022-W31,national,IS,Iceland,803.0,1860.0,368792,504.3493351,43.17204301,TESSy,2022-08-01
Iceland,IS,2022-W32,national,IS,Iceland,860.0,3405.0,368792,923.2846699,25.25697504,TESSy,2022-08-08
Iceland,IS,2022-W33,national,IS,Iceland,717.0,1423.0,368792,385.8543569,50.38650738,TESSy,2022-08-15
Iceland,IS,2022-W34,national,IS,Iceland,547.0,2151.0,368792,583.2556021,25.43003254,TESSy,2022-08-22
Iceland,IS,2022-W35,national,IS,Iceland,424.0,1295.0,368792,351.1464457,32.74131274,TESSy,2022-08-29
Iceland,IS,2022-W36,national,IS,Iceland,357.0,1125.0,368792,305.0500011,31.73333333,TESSy,2022-09-05
Iceland,IS,2022-W37,national,IS,Iceland,250.0,713.0,368792,193.3339118,35.0631136,TESSy,2022-09-12
Iceland,IS,2022-W38,national,IS,Iceland,239.0,680.0,368792,184.3857784,35.14705882,TESSy,2022-09-19
Iceland,IS,2022-W39,national,IS,Iceland,240.0,645.0,368792,174.895334,37.20930233,TESSy,2022-09-26
Iceland,IS,2022-W40,national,IS,Iceland,188.0,581.0,368792,157.5413783,32.35800344,TESSy,2022-10-03
Ireland,IE,2020-W01,national,IE,Ireland,3996.0,88160.0,5006324,1760.972722,6.380377971,,2020-01-06
Ireland,IE,2020-W02,national,IE,Ireland,3996.0,88160.0,5006324,1760.972722,6.380377971,,2020-01-13
Ireland,IE,2020-W03,national,IE,Ireland,3996.0,88160.0,5006324,1760.972722,6.380377971,,2020-01-20
Ireland,IE,2020-W04,national,IE,Ireland,3996.0,88160.0,5006324,1760.972722,6.380377971,,2020-01-27
Ireland,IE,2020-W05,national,IE,Ireland,0.0,1.0,5006324,0.019974736,0.0,TESSy,2020-02-03
Ireland,IE,2020-W06,national,IE,Ireland,0.0,118.0,5006324,2.357018843,0.0,TESSy,2020-02-10
Ireland,IE,2020-W07,national,IE,Ireland,0.0,58.0,5006324,1.158534685,0.0,TESSy,2020-02-17
Ireland,IE,2020-W08,national,IE,Ireland,0.0,19.0,5006324,0.379519983,0.0,TESSy,2020-02-24
Ireland,IE,2020-W09,national,IE,Ireland,0.0,306.0,5006324,6.112269202,0.0,TESSy,2020-03-02
Ireland,IE,2020-W10,national,IE,Ireland,18.0,1288.0,5006324,25.72745991,1.397515528,TESSy,2020-03-09
Ireland,IE,2020-W11,national,IE,Ireland,152.0,4032.0,5006324,80.53813537,3.76984127,TESSy,2020-03-16
Ireland,IE,2020-W12,national,IE,Ireland,781.0,9377.0,5006324,187.303099,8.328889837,TESSy,2020-03-23
Ireland,IE,2020-W13,national,IE,Ireland,1689.0,14365.0,5006324,286.937082,11.75774452,TESSy,2020-03-30
Ireland,IE,2020-W14,national,IE,Ireland,2885.0,18566.0,5006324,370.8509477,15.5391576,TESSy,2020-04-06
Ireland,IE,2020-W15,national,IE,Ireland,4727.0,39166.0,5006324,782.3305084,12.0691416,TESSy,2020-04-13
Ireland,IE,2020-W16,national,IE,Ireland,4971.0,22236.0,5006324,444.1582287,22.3556395,TESSy,2020-04-20
Ireland,IE,2020-W17,national,IE,Ireland,3900.0,37192.0,5006324,742.9003796,10.48612605,TESSy,2020-04-27
Ireland,IE,2020-W18,national,IE,Ireland,2339.0,60626.0,5006324,1210.988342,3.858080691,TESSy,2020-05-04
Ireland,IE,2020-W19,national,IE,Ireland,1453.0,45780.0,5006324,914.443412,3.173875055,TESSy,2020-05-11
Ireland,IE,2020-W20,national,IE,Ireland,1124.0,39476.0,5006324,788.5226765,2.847299625,TESSy,2020-05-18
Ireland,IE,2020-W21,national,IE,Ireland,481.0,30003.0,5006324,599.3020028,1.603173016,TESSy,2020-05-25
Ireland,IE,2020-W22,national,IE,Ireland,445.0,24309.0,5006324,485.5658563,1.830597721,TESSy,2020-06-01
Ireland,IE,2020-W23,national,IE,Ireland,166.0,18540.0,5006324,370.3316046,0.895361381,TESSy,2020-06-08
Ireland,IE,2020-W24,national,IE,Ireland,119.0,19217.0,5006324,383.8545008,0.619243378,TESSy,2020-06-15
Ireland,IE,2020-W25,national,IE,Ireland,81.0,18433.0,5006324,368.1943078,0.439429284,TESSy,2020-06-22
Ireland,IE,2020-W26,national,IE,Ireland,81.0,22111.0,5006324,441.6613867,0.366333499,TESSy,2020-06-29
Ireland,IE,2020-W27,national,IE,Ireland,72.0,42824.0,5006324,855.3980925,0.168130021,TESSy,2020-07-06
Ireland,IE,2020-W28,national,IE,Ireland,134.0,49107.0,5006324,980.8993585,0.272873521,TESSy,2020-07-13
Ireland,IE,2020-W29,national,IE,Ireland,134.0,50903.0,5006324,1016.773984,0.263245781,TESSy,2020-07-20
Ireland,IE,2020-W30,national,IE,Ireland,122.0,47048.0,5006324,939.7713772,0.259309641,TESSy,2020-07-27
